,ssc_id,psmsl,name,country,geo:lat,geo:lon,dcterms:modified,ioc,ptwc,gloss,uhslc,sonel_gps,sonel_tg
1440,SSC-ncpt,,North_Cape,NZ,-34.4148,173.0487,2015-10-22T17:02:29+00:00,ncpt,ncpt,,,,
1441,SSC-neah,385,Neah Bay,US,48.368,-124.617,2015-10-22T17:02:29+00:00,neah,neah,,558,751,2359
1442,SSC-nedr,31,Nedre Sodertalje,SE,59.2,17.616667,2015-10-22T17:02:29+00:00,e4bs,,,,,
1443,SSC-nedrh,170,Nedre Nykoping,SE,58.75,17.016667,2015-10-22T17:02:29+00:00,,,,,,
1444,SSC-nedro,99,Nedre Gavle,SE,60.683333,17.166667,2015-10-22T17:02:29+00:00,,,,,734,2303
1445,SSC-nehu,,Nehuentue,CL,-38.7423,-73.431,2017-07-18T09:24:30+00:00,"['nhte', 'nhte2', 'ntue', 'ntue2']",ntue,,,,
1446,SSC-nels,787,Nelson,NZ,-41.26666,173.26666,2015-10-22T17:02:29+00:00,,,,77,,
1447,SSC-nemk,797,Nemkova (Nemkova Ostrov),RU,71.416667,150.75,2015-10-22T17:02:29+00:00,,,,,,
1448,SSC-neri,351,Newport,US,41.5,-71.33333,2015-10-22T17:02:29+00:00,,neri,290,253,761,2361
1449,SSC-nese,261,Nesebar,BG,42.633333,27.766667,2015-10-22T17:02:29+00:00,,,,,,
1450,SSC-nesn,1292,Nesna,NO,66.2,13.016667,2015-10-22T17:02:29+00:00,,,,,,
1451,SSC-nett,613,Netten,RU,66.966667,-171.933333,2015-10-22T17:02:29+00:00,,,,,,
1452,SSC-neuv,192,Neuville,CA,46.7,-71.566667,2015-10-22T17:02:29+00:00,,,,,,
1453,SSC-neve,250,Nevel'sk,RU,46.68,141.86,2015-10-22T17:02:29+00:00,neve,,,,,
1454,SSC-nevl,401,Nevlunghavn,NO,58.966667,9.883333,2015-10-22T17:02:29+00:00,,,,,,
1455,SSC-newc,264,Newchwang,CN,40.633333,122.166667,2015-10-22T17:02:29+00:00,,,,,,
1456,SSC-newct,"['1335', '267', '320', '837', '849']",Newcastle,AU,-32.916667,151.8,2015-10-22T17:02:29+00:00,,,,,"['3225', '3226']","['3223', '3224']"
1457,SSC-newl,202,Newlyn,GB,50.103,-5.54275,2015-10-22T17:02:29+00:00,"['newl', 'newl2']",,241,294,753,2184
1458,SSC-newp,766,Newport Bay,US,33.603333,-117.881667,2015-10-22T17:02:29+00:00,,,,,,
1459,SSC-newr,856,New Rochelle,US,40.893333,-73.781667,2015-10-22T17:02:29+00:00,,,,,,
1460,SSC-neww,1245,New  Westminster,CA,49.2,-122.916667,2015-10-22T17:02:29+00:00,,,,,,
1461,SSC-nezu,752,Nezugaseki,JP,38.563333,139.545833,2015-10-22T17:02:29+00:00,,,,,776,2306
1462,SSC-nhav,1548,Newhaven,GB,50.78,0.06,2015-10-22T17:02:29+00:00,nhav,,,,,
1463,SSC-nhct,,New Haven,US,41.28,-72.91,2015-10-22T17:02:29+00:00,,nhct,,,,
1464,SSC-niam,,Niamey,NE,13.47926,2.18319,2015-10-22T17:02:29+00:00,,,,,2570,
1465,SSC-nice,1468,Nice,FR,43.695,7.285,2015-10-22T17:02:29+00:00,"['nice', 'nice2']",nice,,,"['2014', '3542']",1813
1466,SSC-nico,,Nicosia-athalassa,CY,35.14089966,33.39640045,2015-10-22T17:02:29+00:00,,,,,755,
1467,SSC-nicob,,Nicobar,IN,7.0,93.83333,2015-10-22T17:02:29+00:00,,,41,,2071,2442
1468,SSC-nieu,489,Nieuwpoort,BE,51.15,2.733333,2015-10-22T17:02:29+00:00,,,,,,
1469,SSC-niki,1350,Nikiski,US,60.6866,-151.3966,2015-10-22T17:02:29+00:00,niki,niki,,,"['2974', '709']",2129
1470,SSC-niko,,Nikolski,US,52.9417,-168.8716,2015-10-22T17:02:29+00:00,niko,niko,,,,
1471,SSC-nish,1096,Nishinoomote,JP,30.735,130.992,2021-12-08T20:15:30+00:00,,,,363,,
1472,SSC-niue,,Niue,NU,-19.0525,-169.9214,2015-10-22T17:02:29+00:00,niue,niue,,,,
1473,SSC-nkfa,"['1770', '1842']",Nuku'Alofa,TO,-21.1303,-175.1967,2022-09-13T04:40:19+00:00,"['nkfa', 'nkfa2']","['nkf2', 'nkfa']",125,38,894,2170
1474,SSC-nklg,,N'koltang,GA,0.35391667,9.67210833,2015-10-22T17:02:29+00:00,,,,,756,
1475,SSC-nksk,,Nikol'skoe,RU,55.2,166.02,2015-10-22T17:02:29+00:00,nksk,nksk,,,,
1476,SSC-nlct,429,New London,US,41.36,-72.09,2015-10-22T17:02:29+00:00,,nlct,,744,3052,3051
1477,SSC-nlib,,North Liberty Vlba Site,US,41.77159882,-91.57489777,2015-10-22T17:02:29+00:00,,,,,757,
1478,SSC-nnor,,New Norcia,AU,-31.04873889,116.19271389,2015-10-22T17:02:29+00:00,,,,,2434,
1479,SSC-nnvn,,North Niviarsiat Nuvatak,GL,61.631875,-44.901065,2015-10-22T17:02:29+00:00,,,,,2479,
1480,SSC-noct,2036,Nouakchott,MR,18.1,-15.95,2015-10-22T17:02:29+00:00,noct,noct,,806,,
1481,SSC-nome,1800,Nome,US,64.5,-165.43,2015-10-22T17:02:29+00:00,"['nome', 'nome2']",nome,74,595,2708,2707
1482,SSC-noos,1289,Noosa Head,AU,-26.366667,153.1,2015-10-22T17:02:29+00:00,,,,,,
1483,SSC-nord,1079,Norderney,DE,53.716667,7.15,2015-10-22T17:02:29+00:00,,,,,,
1484,SSC-norf,"['1129', '821']",Norfolk Island,AU,-29.06666,167.95,2015-10-22T17:02:29+00:00,kjni,,124,62,2925,2843
1485,SSC-nortf,"['1604', '1938']",North Salaminos,GR,37.979583,23.541694,2015-10-22T17:02:29+00:00,,,,,,
1486,SSC-nortg,1299,North Sydney,CA,46.216667,-60.25,2015-10-22T17:02:29+00:00,,,,,,
1487,SSC-nosy,"['1712', '926']",Nosy-Be,MG,-13.4,48.28333,2015-10-22T17:02:29+00:00,,,15,150,,2799
1488,SSC-noti,,Noto,IT,36.87609863,14.98980045,2015-10-22T17:26:17+00:00,,,,,758,
1489,SSC-noto,,Noto,JP,37.5,137.16,2015-10-22T17:02:29+00:00,noto,noto,,,,
1490,SSC-noua,,Nouadhibou,MR,20.8134889,-17.0361889,2015-10-22T17:02:29+00:00,noua,,,,,
1491,SSC-novj,,Novosibirsk,RU,54.8406,82.90940094,2015-10-22T17:02:29+00:00,,,,,"['2408', '2415', '2436']",
1492,SSC-npor,1832,Newport,GB,51.55,-2.99,2015-10-22T17:02:29+00:00,npor,,,,,
1493,SSC-nrcc,,Nrc1 Cacs-acp,CA,45.45420074,-75.62380219,2015-10-22T17:26:27+00:00,,,,,762,
1494,SSC-nril,,Norilsk,RU,69.36180115,88.35980225,2015-10-22T17:02:29+00:00,,,,,763,
1495,SSC-nshi,"['533', '95']",North Shields,GB,55.01,-1.44,2015-10-22T17:02:29+00:00,nshi,,,,"['2427', '764']",2186
1496,SSC-nspi,1639,North Spit,US,40.767,-124.217,2015-10-22T17:02:29+00:00,"['nspi', 'nspi2']",nspi,,576,2715,2714
1497,SSC-nuku,"['1555', '2241']",Nuku Hiva ,FR,-8.914847,-140.084683,2015-10-22T17:02:29+00:00,nuku,"['nukb', 'nuku']",142,31,2267,2257
1498,SSC-numbo,"['1198', '2134', '852']",Nouméa - Numbo ,FR,-22.2466,166.4116,2015-10-22T17:02:29+00:00,"['numb2', 'numbo']",,123,19,"['1906', '3212', '3551', '759']","['1814', '1863']"
1499,SSC-nyal,1421,Ny Ålesund,NO,78.933333,11.95,2015-10-22T17:02:29+00:00,nyal,,345,823,"['3012', '766', '767']",2139
1500,SSC-nyna,,Nynas Fiskehamn,SE,58.9175,17.972222,2022-01-22T17:13:25+00:00,nyna,,,,,
1501,SSC-oaxa,,Oaxaca,MX,17.0783398,-96.71673931,2015-10-22T17:18:24+00:00,,,,,3066,
1502,SSC-ocea,895,Ocean Island,KI,-0.883333,169.583333,2015-10-22T17:02:29+00:00,,,,,,
1503,SSC-oche,2046,Ocheongdo,KR,36.117222,125.984722,2015-10-22T17:02:29+00:00,,,,,,
1504,SSC-ocmd,,Ocean City,US,38.328,-75.092,2015-10-22T17:02:29+00:00,ocmd,ocmd,,,,
1505,SSC-odom,1097,Odomari,JP,31.023611,130.689167,2015-10-22T17:02:29+00:00,,,,,,
1506,SSC-ofun,"['1140', '1364']",Ofunato,JP,39.0,141.75,2015-10-22T17:02:29+00:00,ofun,ofun,87,351,800,"['2131', '2765']"
1507,SSC-ogaj,1264,Oga,JP,39.942222,139.705833,2015-10-22T17:26:31+00:00,,,,,775,2118
1508,SSC-ogij,1344,Ogi,JP,37.814722,138.281111,2015-10-22T17:26:35+00:00,,,,,780,2127
1509,SSC-ohit,,O'Higgins,AQ,-63.32109833,-57.90129852,2015-10-22T17:02:29+00:00,"['ohig', 'ohig3']",ohig,,,"['768', '769', '899']",2334
1510,SSC-oinc,,Oregon_Inlet,US,35.8,-75.55,2015-10-22T17:02:29+00:00,oinc,oinc,,,,
1511,SSC-oita,"['1293', '1964']",Oita,JP,33.25,131.583333,2015-10-22T17:02:29+00:00,,,,,,
1512,SSC-okad,1091,Okada,JP,34.789444,139.391389,2015-10-22T17:02:29+00:00,,,,,,
1513,SSC-okha,1395,Okha,IN,22.466667,69.083333,2015-10-22T17:02:29+00:00,,,,,,
1514,SSC-okin,1388,Okinawa,JP,26.179444,127.824444,2015-10-22T17:02:29+00:00,,,,,795,2135
1515,SSC-okus,1853,Okushiri,JP,42.078889,139.489167,2015-10-22T17:02:29+00:00,,,,,773,2171
1516,SSC-olan,69,Olands Norra Udde,SE,57.366111,17.097222,2015-10-22T17:02:29+00:00,olan,,,,2074,2333
1517,SSC-omae,"['1141', '1263']",Omaezaki,JP,34.6,138.23,2015-10-22T17:02:29+00:00,omae,omae,,,,
1518,SSC-omin,679,Ominato,JP,41.25,141.15,2015-10-22T17:02:29+00:00,,,,,,
1519,SSC-onag,674,Onagawa,JP,38.433333,141.466667,2015-10-22T17:02:29+00:00,,,,,,
1520,SSC-onah,635,Onahama,JP,36.9375,140.891944,2015-10-22T17:02:29+00:00,,,,,,
1521,SSC-onis,1026,Onisaki,JP,34.903889,136.823611,2015-10-22T17:02:29+00:00,,,,,787,2099
1522,SSC-onsa,,Onsala,SE,57.39530182,11.92549992,2015-10-22T17:02:29+00:00,onsa,,,,770,
1523,SSC-onsl,"['1631', '1660']",Onslow,AU,-21.649667,115.131528,2015-10-22T17:02:29+00:00,,,,,,
1524,SSC-oran,,Oranjestad,AW,12.51666,-70.03333,2017-02-13T08:25:55+00:00,oran,oran,,,,
1525,SSC-orma,,Ormara,PK,25.203653,64.676439,2016-05-10T10:56:55+00:00,orma,orma,,,,
1526,SSC-orta,"['2097', '972']",Ortona,IT,42.3559,14.414861111111,2015-10-22T17:30:21+00:00,OR24,,,,,
1527,SSC-osak,1099,Osaka,JP,34.658056,135.432778,2015-10-22T17:02:29+00:00,,,,,,
1528,SSC-osan,,Osan,KP,37.07756667,127.02403056,2015-10-22T17:26:40+00:00,,,,,2490,
1529,SSC-osca,33,Oscarsborg,NO,59.678073,10.604861,2015-10-22T17:02:29+00:00,,,,,,
1530,SSC-osho,"['1027', '159']",Oshoroi,JP,43.216667,140.866667,2015-10-22T17:02:29+00:00,,,,,772,"['2100', '2743']"
1531,SSC-oska,2106,Oskarshamn,SE,57.275,16.478056,2015-10-22T17:02:29+00:00,oska,,,,,
1532,SSC-oslo,62,Oslo,NO,59.908559,10.73451,2015-10-22T17:02:29+00:00,,,,,2613,"['2611', '2612']"
1533,SSC-oste,413,Ostend,BE,51.2330556,2.9205556,2015-10-22T17:02:29+00:00,oste,,,,2988,2987
1534,SSC-otar,160,Otaru,JP,43.216667,141.05,2015-10-22T17:02:29+00:00,,,,,,
1535,SSC-otat,"['136', '1643', '252']",Dunedin,NZ,-45.8143,170.6294,2015-10-22T17:02:29+00:00,otat,otat,,669,"['2508', '771', '921']","['2337', '2742', '2746']"
1536,SSC-otro,"['2096', '990']",Otranto,IT,40.1464,18.4969,2015-10-22T17:31:28+00:00,OT15,otra,,,3444,"['3442', '3443']"
1537,SSC-ouag,,Ouagadougou,BF,12.35638983,1.51249817,2015-10-22T17:02:29+00:00,,,,,2561,
1538,SSC-ouin,2238,Ouinne,FR,-21.9828778,166.68327646,2015-10-22T17:02:29+00:00,ouin,ouin,,,,3169
1539,SSC-ouis,,Ouistreham,FR,49.27936,-0.24903,2022-01-22T10:17:33+00:00,"['ouis', 'ouis2']",,,,,
1540,SSC-oulu,79,Oulu / Uleaborg,FI,65.040317,25.418233,2015-10-22T17:02:29+00:00,,,,,2593,2592
1541,SSC-oura,1102,Oura,JP,32.976667,130.220556,2015-10-22T17:02:29+00:00,,,,,,
1542,SSC-ousd,,Otago,NZ,-45.86940002,170.51100159,2015-10-22T17:02:29+00:00,,,,,900,
1543,SSC-ouve,,Ouvea,FR,-20.549816,166.561867,2022-01-22T10:18:44+00:00,ouve,,,,,
1544,SSC-owas,1146,Owase,JP,34.076389,136.207222,2015-10-22T17:02:29+00:00,,,,,,
1545,SSC-oxel,,Oxelosund Vinterklasen,SE,58.661667,17.124722,2022-01-22T17:13:36+00:00,oxel,,,,,
1546,SSC-oyar,1529,Oyarvide,AR,-35.1,-57.133333,2015-10-22T17:02:29+00:00,,,,,,
1547,SSC-paak,,Port Alexander,US,56.2467,-134.6467,2015-10-22T17:02:29+00:00,"['paak', 'paak2']",paak,,,,
1548,SSC-paci,324,Pacitan,ID,-8.2,111.083333,2015-10-22T17:02:29+00:00,,,,,,
1549,SSC-pada,"['1686', '2193', '274']",Padang,ID,-0.95,100.3667,2015-10-22T17:02:29+00:00,"['pada', 'padn']","['pada', 'padn']",45,107,"['2944', '3100']",2810
1550,SSC-paga,2152,Pagadian City,PH,7.816667,123.433333,2015-10-22T17:02:29+00:00,,,,,,
1551,SSC-pagb,2130,Pago Bay,US,13.4283,144.797,2015-10-22T17:02:29+00:00,pagb,pagb,,37,1872,"['2371', '3107']"
1552,SSC-pagi,,Puerto Aguirre_CL,CL,-45.16168,-73.5274,2022-01-19T23:42:36+00:00,"['pagi', 'pagi2']",,,,,
1553,SSC-pago,539,Pago Pago,AS,-14.2766,-170.6907,2018-01-22T06:07:15+00:00,"['pago', 'pago2', 'pagx']","['pago', 'pagx']",144,56,631,2352
1554,SSC-pait,"['1539', '1737']",Paita,PE,-5.083333,-81.16666,2015-10-22T17:02:29+00:00,paita,,,678,,
1555,SSC-palb,527,Port Alberni,CA,49.2256,-124.8137,2021-12-10T13:41:13+00:00,palb,ptal,,,,
1556,SSC-pale,,Paleochora,GR,35.22,23.68,2016-05-01T21:14:45+00:00,pale,pale,,,,
1557,SSC-palm,"['1087', '1892', '2061']",Palma De Mallorca,ES,39.560278,2.6375,2015-10-22T17:02:29+00:00,palm,,,,731,"['2192', '2764', '3559']"
1558,SSC-palmg,,Palmer Station,AQ,-64.77508981,-64.05112181,2015-10-22T17:02:29+00:00,,,,,2450,
1559,SSC-palmk,1669,Palm Beach,US,26.7,-80.05,2015-10-22T17:02:29+00:00,,,,,,
1560,SSC-pams,,Pascagoula,US,30.3667,-88.5167,2015-10-22T17:02:29+00:00,,pams,,,,
1561,SSC-pana,,Pangandaran,ID,-7.7484,108.5013,2015-10-22T17:02:29+00:00,pana,pana,,,2962,2964
1562,SSC-pand,,Pandangaran,ID,-7.748359,108.501402,2022-01-22T10:25:21+00:00,pand,,,,,
1563,SSC-pang,2127,"Port Angeles, Washington",US,48.125,-123.44,2015-10-22T17:02:29+00:00,pang,pang,,584,"['3032', '3037']",3031
1564,SSC-panj,357,"Panjang, Bandar Lampung",ID,-5.45,105.266667,2015-10-22T17:02:29+00:00,,,,,,
1565,SSC-pank,,Pantai Kerancut,MY,5.4492,100.1953,2015-10-22T17:20:49+00:00,ms002,kera,,,,
1566,SSC-pano,,Panormos,GR,38.359995,22.253942,2022-01-22T10:22:02+00:00,pano,,,,,
1567,SSC-pant,,Pantelleria,IT,36.8348,11.9366,2016-05-01T21:16:21+00:00,pant,pant,,,,
1568,SSC-papa,,Papagayo Marina,CR,10.6406486,-85.6534876,2015-10-22T17:02:29+00:00,papa,papa,,,,
1569,SSC-pape,"['1260', '1397']",Pape'ete,FR,-17.533092,-149.572678,2023-02-22T20:17:43+00:00,"['pape', 'pape2']",pape,140,"['15', '590']","['2203', '2204', '2205', '3096', '809', '852']",1820
1570,SSC-papew,340,Pape,LV,56.15,21.033333,2015-10-22T17:02:29+00:00,,,,,,
1571,SSC-papho,2159,Paphos,CY,34.755128,32.408819,2015-10-22T17:02:29+00:00,papho,,,,,
1572,SSC-papo,,Paposo,CL,-25.008982,-70.468728,2015-10-22T17:02:29+00:00,"['papo', 'papo2']",papo,,,,
1573,SSC-papt,,Papenburg,DE,53.1082054,7.36558268,2015-10-22T17:02:29+00:00,,,,,2535,2536
1574,SSC-para,2161,Paralimni,CY,35.038288,34.036877,2015-10-22T17:02:29+00:00,para,para,,,,
1575,SSC-parag,1161,Paradip,IN,20.266667,86.7,2015-10-22T17:02:29+00:00,,,,,,
1576,SSC-parh,,Parham (Camp Blizard),AG,17.15,-61.7833,2015-10-22T17:02:29+00:00,parh,parh,,,,
1577,SSC-pari,1724,Pari,ID,-5.85,106.61666,2015-10-22T17:02:29+00:00,,,,159,,
1578,SSC-park,1305,Parkers Cove,CA,44.8,-65.533333,2015-10-22T17:02:29+00:00,,,,,,
1579,SSC-parkg,,Park,AU,-32.99861145,148.26443481,2015-10-22T17:02:29+00:00,,,,,1871,
1580,SSC-pasa,561,Pasajes,ES,43.316667,-1.916667,2015-10-22T17:02:29+00:00,,,,,"['2236', '3549']","['2235', '3474']"
1581,SSC-pata,,Patache,CL,-20.800277,-70.194166,2015-10-22T17:02:29+00:00,"['pata', 'pata2']",pata,,,,
1582,SSC-patr,1152,Patricia Bay,CA,48.65,-123.45,2015-10-22T17:02:29+00:00,,,,,892,2112
1583,SSC-patri,"['1250', '2166']",Patrai,GR,38.416667,21.728694,2015-10-22T17:02:29+00:00,,,,,2580,2579
1584,SSC-pavi,339,Pavilosta,LV,56.9,21.183333,2015-10-22T17:02:29+00:00,,,,,,
1585,SSC-pbbc,166,Patricia_Bay,CA,48.42,-123.37,2015-10-22T17:02:29+00:00,pbbc,pbbc,,543,621,2211
1586,SSC-pbfl,1641,Panama City,US,30.213,-85.878,2019-03-08T12:34:11+00:00,"['pbfl', 'pcfl']","['pbfl', 'pcfl']",,761,1888,3302
1587,SSC-pbil,,Puerto Bilwi,NI,14.019,-83.383,2019-09-28T19:43:29+00:00,pbil,,,,,
1588,SSC-pblu,,Puerto El Bluff,NI,11.998,-83.692,2019-09-28T19:42:39+00:00,pblu,pblu,,,,
1589,SSC-pcas,779,Puerto de Castilla,HN,15.92305,-85.95079,2015-10-22T17:02:29+00:00,pcas,,,784,,
1590,SSC-pcha,,Puerto_Chacabuco,CL,-45.4666,-72.8166,2015-10-22T17:02:29+00:00,"['pcha', 'pcha2']",pcha,,,,
1591,SSC-pchi,,Port Chicago,US,38.0567,-122.0383,2015-10-22T17:02:29+00:00,pchi,pchi,,,,
1592,SSC-pdas,"['1885', '258']",Ponta Delgada,PT,37.73,-25.68,2015-10-22T17:02:29+00:00,pdas,pdas,245,211,811,1982
1593,SSC-pedn,,Puerto Eden,CL,-49.132,-74.4219,2015-10-22T17:02:29+00:00,"['pedn', 'pedn2']",pedn,,,,
1594,SSC-peir,374,Peiraias,GR,37.934733,23.621217,2015-10-22T17:02:29+00:00,peir,,,,,
1595,SSC-peit,2083,Porto empedocle,IT,37.2903,13.5244,2015-10-22T17:34:07+00:00,"['PE09', 'PE21']",,,,,
1596,SSC-peka,294,Pekalongan,ID,-6.866667,109.666667,2015-10-22T17:02:29+00:00,,,,,,
1597,SSC-pela,325,Pelabuhan Ratu,ID,-7.0,106.5,2015-10-22T17:02:29+00:00,,,,,,
1598,SSC-pemba,"['1298', '2227']",Pemba,MZ,-12.966,40.4833,2015-10-22T17:02:29+00:00,pemba,pemb,11,192,2957,2796
1599,SSC-pena,1595,Penang,MY,5.41666,100.35,2015-10-22T17:02:29+00:00,,,,144,2636,2635
1600,SSC-peng,1594,Pengkalan TLDM Lumut,MY,4.23333,100.61666,2015-10-22T17:02:29+00:00,,,43,143,,2808
1601,SSC-penr,1450,Penrhyn,CK,-9.001,-158.051,2015-10-22T17:02:29+00:00,penr,penr,143,24,,2846
1602,SSC-penu,,Penuelas ,PR,17.97253,-66.7618,2015-10-22T17:02:29+00:00,penu,penu,,243,,
1603,SSC-pesc,1006,Peschanyi (Peschanyi Mys),RU,79.433333,102.483333,2015-10-22T17:02:29+00:00,,,,,,
1604,SSC-petr,824,Petropavlovsk,RU,53.016667,158.65,2015-10-22T17:02:29+00:00,petr,petr,93,,"['2499', '813']",2316
1605,SSC-peve,606,Pevek,RU,69.7,170.25,2015-10-22T17:02:29+00:00,,,,,,
1606,SSC-pfla,,Fort Fourchon,US,29.12,-90.2,2015-10-22T17:02:29+00:00,pfla,pfla,,,,
1607,SSC-phpa,135,Philadelphia,US,39.9333,-75.1416,2015-10-22T17:02:29+00:00,phpa,phpa,,,3310,3309
1608,SSC-pich,,Pichidangui,CL,-32.135611,-71.529306,2022-01-19T23:43:16+00:00,"['pich', 'pich2', 'pich3']",pich,,,,
1609,SSC-pict,1059,Picton Harbour,NZ,-41.283333,174.033333,2015-10-22T17:02:29+00:00,,,,,,
1610,SSC-pictf,1121,Pictou,CA,45.683333,-62.7,2015-10-22T17:02:29+00:00,,,,,,
1611,SSC-piet,194,Pietarsaari  /  Jakobstad,FI,63.708567,22.689583,2015-10-22T17:02:29+00:00,,,,,,
1612,SSC-pill,123,Pillau,RU,54.633333,19.9,2015-10-22T17:02:29+00:00,,,,,,
1613,SSC-pine,971,Piney Point,US,38.133333,-76.533333,2015-10-22T17:02:29+00:00,,,,,,
1614,SSC-pion,1719,Pionersky,RU,54.7,20.483333,2015-10-22T17:02:29+00:00,,,,,,
1615,SSC-pira,867,Piramide,AR,-42.583333,-64.283333,2015-10-22T17:02:29+00:00,,,,,,
1616,SSC-pisa,,Pisagua,CL,-19.5966,-70.2136,2015-10-22T17:02:29+00:00,"['pisa', 'pisa2']",pisa,,,,
1617,SSC-pisc,"['2115', '2203']",Pisco,PE,-13.41666,-76.13333,2015-10-22T17:02:29+00:00,,,,683,,
1618,SSC-pitx,"['497', '919']",Port Isabel,US,26.06,-97.215,2015-10-22T17:02:29+00:00,pitx,pitx,,772,3518,3517
1619,SSC-pkem,"['831', '850']",Port Kembla,AU,-34.4738,150.9119,2015-10-22T17:02:29+00:00,pkem,pkem,,342,2060,2179
1620,SSC-plas,479,Plastun,RU,44.716667,136.25,2015-10-22T17:02:29+00:00,,,,,,
1621,SSC-plat,"['177', '1852', '819', '857']",Mar Del Plata,AR,-38.05,-57.55,2015-10-22T17:02:29+00:00,"['plat', 'plat2']",plat,192,729,"['2051', '937']","['2369', '2758']"
1622,SSC-plgn,,Poligan Ivtan,KG,42.67979813,74.69429779,2015-10-22T17:18:35+00:00,,,,,818,
1623,SSC-plma,1914,Palmeira,CV,16.755,-22.98333,2015-10-22T17:35:04+00:00,palm1,palm,329,235,"['3597', '851']",1987
1624,SSC-plmy,532,Palmyra Island,US,5.89,-162.09,2015-10-22T17:02:29+00:00,plmy,plmy,,43,,
1625,SSC-plnu,2082,Palinuro,IT,40.029911111111,15.275291666667,2015-10-22T17:30:27+00:00,PL14,,,,3581,3580
1626,SSC-ploc,1945,Ploce,HR,43.05,17.416667,2015-10-22T17:02:29+00:00,,,,,,
1627,SSC-plom,,Plomari,GR,38.97188,26.37055,2022-01-22T10:22:30+00:00,plom,,,,,
1628,SSC-plons,"['1014', '301']",Point Lonsdale,AU,-38.3,144.616667,2015-10-22T17:02:29+00:00,,,,,,
1629,SSC-plpk,,Pilappik,GL,66.897727,-34.033459,2015-10-22T17:02:29+00:00,,,,,2468,
1630,SSC-plrm,"['107', '2093']",Palermo,IT,38.1214,13.3713,2015-10-22T17:32:46+00:00,PA07,pa07,,,,
1631,SSC-plum,875,Plum Island,US,41.166667,-72.2,2015-10-22T17:02:29+00:00,,,,,,
1632,SSC-plup,,Pulau Perhentian,MY,5.9326,102.7002,2015-10-22T17:30:16+00:00,ms004,pula,,,,
1633,SSC-pluz,"['1311', '1802', '565', '590']",Puerto de la Luz,ES,28.13,-15.41,2015-10-22T17:02:29+00:00,"['lasp', 'pluz']",lasp,251,217,941,"['2197', '2754', '2779']"
1634,SSC-plym,982,Plymouth,GB,50.37,-4.19,2015-10-22T17:02:29+00:00,plym,,,,3259,3258
1635,SSC-pmak,,Port Moller,US,55.99,-160.5617,2015-10-22T17:02:29+00:00,,pmak,,,,
1636,SSC-pmel,,Puerto Melinka,CL,-43.89833,-73.74833,2015-10-22T17:02:29+00:00,"['pmel', 'pmel2']",pmel,,,,
1637,SSC-pmon,472,Puerto Montt,CL,-41.4833,-72.9666,2015-10-22T17:02:29+00:00,"['pmon', 'pmon2']",pmon,178,684,,2858
1638,SSC-pmur,,PtMurat,AU,-21.8167,114.191,2015-10-22T17:02:29+00:00,pmur,pmur,,,,
1639,SSC-pnea,1784,Pointe-a-Pitre,FR,16.23333,-61.53333,2015-10-22T17:02:29+00:00,"['ptpt', 'ptpt2']",ptpt,,272,"['2502', '3099']",1823
1640,SSC-pnfl,246,Pensacola,US,30.403,-87.212,2015-10-22T17:02:29+00:00,"['pnfl', 'pnfl2']",pnfl,288,762,1887,2379
1641,SSC-pnfo,1713,Point Fortin,TT,10.1833,-61.41666,2015-10-22T17:02:29+00:00,pnfo,pnfo,,728,,
1642,SSC-pntn,"['2038', '938']",Pointe Noire,CG,-4.78333,11.83333,2015-10-22T17:02:29+00:00,pntn,ptno,261,234,,2883
1643,SSC-poal,,Porto Alegre,BR,-30.07404192,-51.1197648,2015-10-22T17:02:29+00:00,,,,,3081,
1644,SSC-poam,1736,Ponta da Madeira,BR,-2.56666,-44.36666,2015-10-22T17:02:29+00:00,,,200,715,3276,2867
1645,SSC-pogt,,Pogum,DE,53.32137373,7.2598197,2015-10-22T17:02:29+00:00,,,,,2537,2538
1646,SSC-poha,1324,Pohang,KR,36.047222,129.383889,2015-10-22T17:02:29+00:00,,,,,,3123
1647,SSC-poin,"['138', '1597']",Pointe-au-pere,CA,48.516667,-68.466667,2015-10-22T17:02:29+00:00,,,,,3317,"['3315', '3316']"
1648,SSC-poinh,193,Point Atkinson,CA,49.333333,-123.25,2015-10-22T17:02:29+00:00,,,,,,
1649,SSC-poinn,909,Point Barrow,US,71.333333,-156.766667,2015-10-22T17:02:29+00:00,,,,,,
1650,SSC-poinq,1078,Pointe St. Gildas,FR,47.133333,-2.25,2015-10-22T17:02:29+00:00,,,,,,3477
1651,SSC-poins,1332,Point Tupper,CA,45.6,-61.366667,2015-10-22T17:02:29+00:00,,,,,,
1652,SSC-poinw,275,Point St. Peter,CA,48.633333,-64.166667,2015-10-22T17:02:29+00:00,,,,,,
1653,SSC-poinx,1138,Point Sapin,CA,46.966667,-64.833333,2015-10-22T17:02:29+00:00,,,,,,
1654,SSC-pola,116,Pola,HR,44.866667,13.85,2015-10-22T17:02:29+00:00,,,,,,
1655,SSC-polv,,Poltava,UA,49.6026001,34.54290009,2015-10-22T17:02:29+00:00,,,,,819,
1656,SSC-poly,2027,Polyarniy,RU,69.2,33.4833,2015-10-22T17:02:29+00:00,,,,,,
1657,SSC-pont,328,Pontianak,ID,-0.016667,109.3,2015-10-22T17:02:29+00:00,,,,,,
1658,SSC-ponz,2141,Ponza,IT,40.895177777778,12.965588888889,2015-10-22T17:35:10+00:00,PO40,po40,,,,
